# cameras: 0=6C707041-05AC-0010-0006-000000000001,1=0x21400000525a4b1,2=0x11000000525a4b1
sync_index,port,frame_index,frame_time
149,1,149,4.971856999909505
149,2,149,4.971856999909505
150,0,150,5.0049690417945385
150,1,150,5.0049690417945385
150,2,150,5.0049690417945385
151,0,151,5.037964916788042
151,1,151,5.037964916788042
151,2,151,5.037964916788042
152,0,152,5.0715740418527275
152,1,152,5.0715740418527275
152,2,152,5.0715740418527275
153,0,153,5.105969499796629
153,1,153,5.105969499796629
153,2,153,5.105969499796629
154,0,154,5.138803749810904
154,1,154,5.138803749810904
154,2,154,5.138803749810904
155,0,155,5.172217416809872
155,1,155,5.172217416809872
155,2,155,5.172217416809872
156,0,156,5.204673583852127
156,1,156,5.204673583852127
156,2,156,5.204673583852127
157,0,157,5.23710299981758
157,1,157,5.23710299981758
157,2,157,5.23710299981758
158,0,158,5.271372583927587
158,1,158,5.271372583927587
158,2,158,5.271372583927587
159,0,159,5.30687383399345
159,1,159,5.30687383399345
159,2,159,5.30687383399345
160,0,160,5.337968249805272
160,1,160,5.337968249805272
160,2,160,5.337968249805272
161,0,161,5.371418458875269
161,1,161,5.371418458875269
161,2,161,5.371418458875269
162,0,162,5.404818249866366
162,1,162,5.404818249866366
162,2,162,5.404818249866366
163,0,163,5.438379499828443
163,1,163,5.438379499828443
163,2,163,5.438379499828443
164,0,164,5.472570291953161
164,1,164,5.472570291953161
164,2,164,5.472570291953161
165,0,165,5.5041264169849455
165,1,165,5.5041264169849455
165,2,165,5.5041264169849455
166,0,166,5.537704708985984
166,1,166,5.537704708985984
166,2,166,5.537704708985984
167,0,167,5.5730122497770935
167,1,167,5.5730122497770935
167,2,167,5.5730122497770935
168,0,168,5.605825666803867
168,1,168,5.605825666803867
168,2,168,5.605825666803867
169,0,169,5.6377013749442995
169,1,169,5.6377013749442995
169,2,169,5.6377013749442995
170,0,170,5.67197879194282
170,1,170,5.67197879194282
170,2,170,5.67197879194282
171,0,171,5.705011458834633
171,1,171,5.705011458834633
171,2,171,5.705011458834633
172,0,172,5.738452124875039
172,1,172,5.738452124875039
172,2,172,5.738452124875039
173,0,173,5.771268083946779
173,1,173,5.771268083946779
173,2,173,5.771268083946779
174,0,174,5.8049617919605225
174,1,174,5.8049617919605225
174,2,174,5.8049617919605225
175,0,175,5.838161374907941
175,1,175,5.838161374907941
175,2,175,5.838161374907941
176,0,176,5.872033166931942
176,1,176,5.872033166931942
176,2,176,5.872033166931942
177,0,177,5.904444583924487
177,1,177,5.904444583924487
177,2,177,5.904444583924487
178,0,178,5.93880566698499
178,1,178,5.93880566698499
178,2,178,5.93880566698499
179,0,179,5.971935083856806
179,1,179,5.971935083856806
179,2,179,5.971935083856806
180,0,180,6.006236666813493
180,1,180,6.006236666813493
180,2,180,6.006236666813493
181,0,181,6.0382337088231
181,1,181,6.0382337088231
181,2,181,6.0382337088231
182,0,182,6.0705418339930475
182,1,182,6.0705418339930475
182,2,182,6.0705418339930475
183,0,183,6.106343583902344
183,1,183,6.106343583902344
183,2,183,6.106343583902344
184,0,184,6.136102791875601
184,1,184,6.136102791875601
184,2,184,6.136102791875601
185,0,185,6.171568541787565
185,1,185,6.171568541787565
185,2,185,6.171568541787565
186,0,186,6.204477458959445
186,1,186,6.204477458959445
186,2,186,6.204477458959445
187,0,187,6.239415416959673
187,1,187,6.239415416959673
187,2,187,6.239415416959673
188,0,188,6.271827999968082
188,1,188,6.271827999968082
188,2,188,6.271827999968082
189,0,189,6.305321458959952
189,1,189,6.305321458959952
189,2,189,6.305321458959952
190,0,190,6.338844041805714
190,1,190,6.338844041805714
190,2,190,6.338844041805714
191,0,191,6.372499958844855
191,1,191,6.372499958844855
191,2,191,6.372499958844855
192,0,192,6.404205666854978
192,1,192,6.404205666854978
192,2,192,6.404205666854978
193,0,193,6.437099416973069
193,1,193,6.437099416973069
193,2,193,6.437099416973069
194,0,194,6.471084416843951
194,1,194,6.471084416843951
194,2,194,6.471084416843951
195,0,195,6.5067501668818295
195,1,195,6.5067501668818295
195,2,195,6.5067501668818295
196,0,196,6.539737124927342
196,1,196,6.539737124927342
196,2,196,6.539737124927342
197,0,197,6.572376624913886
197,1,197,6.572376624913886
197,2,197,6.572376624913886
198,0,198,6.605788333807141
198,1,198,6.605788333807141
198,2,198,6.605788333807141
199,0,199,6.639924458926544
199,1,199,6.639924458926544
199,2,199,6.639924458926544
200,0,200,6.672439416870475
200,1,200,6.672439416870475
200,2,200,6.672439416870475
201,0,201,6.704175791935995
201,1,201,6.704175791935995
201,2,201,6.704175791935995
202,0,202,6.736867666942999
202,1,202,6.736867666942999
202,2,202,6.736867666942999
203,0,203,6.77299683378078
203,1,203,6.77299683378078
203,2,203,6.77299683378078
204,0,204,6.806084166979417
204,1,204,6.806084166979417
204,2,204,6.806084166979417
205,0,205,6.837879583938047
205,1,205,6.837879583938047
205,2,205,6.837879583938047
206,0,206,6.873259249841794
206,1,206,6.873259249841794
206,2,206,6.873259249841794
207,0,207,6.906564374919981
207,1,207,6.906564374919981
207,2,207,6.906564374919981
208,0,208,6.940015374915674
208,1,208,6.940015374915674
208,2,208,6.940015374915674
209,0,209,6.9713005418889225
209,1,209,6.9713005418889225
209,2,209,6.9713005418889225
210,0,210,7.002849291777238
210,1,210,7.002849291777238
210,2,210,7.002849291777238
211,0,211,7.039944666903466
211,1,211,7.039944666903466
211,2,211,7.039944666903466
212,0,212,7.072532708989456
212,1,212,7.072532708989456
212,2,212,7.072532708989456
213,0,213,7.105496583972126
213,1,213,7.105496583972126
213,2,213,7.105496583972126
214,0,214,7.140081499936059
214,1,214,7.140081499936059
214,2,214,7.140081499936059
215,0,215,7.172976124798879
215,1,215,7.172976124798879
215,2,215,7.172976124798879
216,0,216,7.206267708912492
216,1,216,7.206267708912492
216,2,216,7.206267708912492
217,0,217,7.2390926668886095
217,1,217,7.2390926668886095
217,2,217,7.2390926668886095
218,0,218,7.271732833934948
218,1,218,7.271732833934948
218,2,218,7.271732833934948
219,0,219,7.306873458903283
219,1,219,7.306873458903283
219,2,219,7.306873458903283
220,0,220,7.339684041915461
220,1,220,7.339684041915461
220,2,220,7.339684041915461
221,0,221,7.373383583966643
221,1,221,7.373383583966643
221,2,221,7.373383583966643
222,0,222,7.406505499966443
222,1,222,7.406505499966443
222,2,222,7.406505499966443
223,0,223,7.43978941696696
223,1,223,7.43978941696696
223,2,223,7.43978941696696
224,0,224,7.47337245894596
224,1,224,7.47337245894596
224,2,224,7.47337245894596
225,0,225,7.506241041934118
225,1,225,7.506241041934118
225,2,225,7.506241041934118
226,0,226,7.539204666856676
226,1,226,7.539204666856676
226,2,226,7.539204666856676
227,0,227,7.572633958887309
227,1,227,7.572633958887309
227,2,227,7.572633958887309
228,0,228,7.6054997919127345
228,1,228,7.6054997919127345
228,2,228,7.6054997919127345
229,0,229,7.63734908378683
229,1,229,7.63734908378683
229,2,229,7.63734908378683
230,0,230,7.6733954169321805
230,1,230,7.6733954169321805
230,2,230,7.6733954169321805
231,0,231,7.703074958873913
231,1,231,7.703074958873913
231,2,231,7.703074958873913
232,0,232,7.738191708922386
232,1,232,7.738191708922386
232,2,232,7.738191708922386
233,0,233,7.770781416911632
233,1,233,7.770781416911632
233,2,233,7.770781416911632
234,0,234,7.806065874872729
234,1,234,7.806065874872729
234,2,234,7.806065874872729
235,0,235,7.838475500000641
235,1,235,7.838475500000641
235,2,235,7.838475500000641
236,0,236,7.871861958876252
236,1,236,7.871861958876252
236,2,236,7.871861958876252
237,0,237,7.9059443338774145
237,1,237,7.9059443338774145
237,2,237,7.9059443338774145
238,0,238,7.939129333943129
238,1,238,7.939129333943129
238,2,238,7.939129333943129
239,0,239,7.972922333981842
239,1,239,7.972922333981842
239,2,239,7.972922333981842
240,0,240,8.00409583398141
240,1,240,8.00409583398141
240,2,240,8.00409583398141
241,0,241,8.037001749966294
241,1,241,8.037001749966294
241,2,241,8.037001749966294
242,0,242,8.072930458933115
242,1,242,8.072930458933115
242,2,242,8.072930458933115
243,0,243,8.106218916829675
243,1,243,8.106218916829675
243,2,243,8.106218916829675
244,0,244,8.139281083829701
244,1,244,8.139281083829701
244,2,244,8.139281083829701
245,0,245,8.172957791946828
245,1,245,8.172957791946828
245,2,245,8.172957791946828
246,0,246,8.206294541945681
246,1,246,8.206294541945681
246,2,246,8.206294541945681
247,0,247,8.240171833895147
247,1,247,8.240171833895147
247,2,247,8.240171833895147
248,0,248,8.272676458815113
248,1,248,8.272676458815113
248,2,248,8.272676458815113
249,0,249,8.306017083814368
249,1,249,8.306017083814368
249,2,249,8.306017083814368
250,0,250,8.33942083385773
250,1,250,8.33942083385773
250,2,250,8.33942083385773
251,0,251,8.372420666972175
251,1,251,8.372420666972175
251,2,251,8.372420666972175
252,0,252,8.405448416946456
252,1,252,8.405448416946456
252,2,252,8.405448416946456
253,0,253,8.437594208866358
253,1,253,8.437594208866358
253,2,253,8.437594208866358
254,0,254,8.47313770884648
254,1,254,8.47313770884648
254,2,254,8.47313770884648
255,0,255,8.50633320887573
255,1,255,8.50633320887573
255,2,255,8.50633320887573
256,0,256,8.539603249868378
256,1,256,8.539603249868378
256,2,256,8.539603249868378
257,0,257,8.57281241682358
257,1,257,8.57281241682358
257,2,257,8.57281241682358
258,0,258,8.603771958965808
258,1,258,8.603771958965808
258,2,258,8.603771958965808
259,0,259,8.639301583869383
259,1,259,8.639301583869383
259,2,259,8.639301583869383
260,0,260,8.673054249957204
260,1,260,8.673054249957204
260,2,260,8.673054249957204
261,0,261,8.706110333791003
261,1,261,8.706110333791003
261,2,261,8.706110333791003
262,0,262,8.73970983386971
262,1,262,8.73970983386971
262,2,262,8.73970983386971
263,0,263,8.773329458897933
263,1,263,8.773329458897933
263,2,263,8.773329458897933
264,0,264,8.806498499820009
264,1,264,8.806498499820009
264,2,264,8.806498499820009
265,0,265,8.839403416961432
265,1,265,8.839403416961432
265,2,265,8.839403416961432
266,0,266,8.873293291777372
266,1,266,8.873293291777372
266,2,266,8.873293291777372
267,0,267,8.906018333975226
267,1,267,8.906018333975226
267,2,267,8.906018333975226
268,0,268,8.940256749978289
268,1,268,8.940256749978289
268,2,268,8.940256749978289
269,0,269,8.973146958975121
269,1,269,8.973146958975121
269,2,269,8.973146958975121
270,0,270,9.006773999892175
270,1,270,9.006773999892175
270,2,270,9.006773999892175
271,0,271,9.039779249811545
271,1,271,9.039779249811545
271,2,271,9.039779249811545
272,0,272,9.072320874780416
272,1,272,9.072320874780416
272,2,272,9.072320874780416
273,0,273,9.106340041849762
273,1,273,9.106340041849762
273,2,273,9.106340041849762
274,0,274,9.136956834001467
274,1,274,9.136956834001467
274,2,274,9.136956834001467
275,0,275,9.172592416871339
275,1,275,9.172592416871339
275,2,275,9.172592416871339
276,0,276,9.205867416923866
276,1,276,9.205867416923866
276,2,276,9.205867416923866
277,0,277,9.236777499783784
277,1,277,9.236777499783784
277,2,277,9.236777499783784
278,0,278,9.272566458908841
278,1,278,9.272566458908841
278,2,278,9.272566458908841
279,0,279,9.30729441693984
279,1,279,9.30729441693984
279,2,279,9.30729441693984
280,0,280,9.339807958807796
280,1,280,9.339807958807796
280,2,280,9.339807958807796
281,0,281,9.371434041997418
281,1,281,9.371434041997418
281,2,281,9.371434041997418
282,0,282,9.406825916841626
282,1,282,9.406825916841626
282,2,282,9.406825916841626
283,0,283,9.440224874997512
283,1,283,9.440224874997512
283,2,283,9.440224874997512
284,0,284,9.472055958816782
284,1,284,9.472055958816782
284,2,284,9.472055958816782
285,0,285,9.505288499873132
285,1,285,9.505288499873132
285,2,285,9.505288499873132
286,0,286,9.538893124787137
286,1,286,9.538893124787137
286,2,286,9.538893124787137
287,0,287,9.573029458988458
287,1,287,9.573029458988458
287,2,287,9.573029458988458
288,0,288,9.60550554189831
288,1,288,9.60550554189831
288,2,288,9.60550554189831
289,0,289,9.63914008392021
289,1,289,9.63914008392021
289,2,289,9.63914008392021
290,0,290,9.67316370899789
290,1,290,9.67316370899789
290,2,290,9.67316370899789
291,0,291,9.70755337481387
291,1,291,9.70755337481387
291,2,291,9.70755337481387
292,0,292,9.739178208867088
292,1,292,9.739178208867088
292,2,292,9.739178208867088
293,0,293,9.773241416784003
293,1,293,9.773241416784003
293,2,293,9.773241416784003
294,0,294,9.806365416850895
294,1,294,9.806365416850895
294,2,294,9.806365416850895
295,0,295,9.840110333869234
295,1,295,9.840110333869234
295,2,295,9.840110333869234
296,0,296,9.872761958977208
296,1,296,9.872761958977208
296,2,296,9.872761958977208
297,0,297,9.906096499878913
297,1,297,9.906096499878913
297,2,297,9.906096499878913
298,0,298,9.93963179178536
298,1,298,9.93963179178536
298,2,298,9.93963179178536
299,0,299,9.972456666873768
299,1,299,9.972456666873768
299,2,299,9.972456666873768
