# cameras: 0=6&3023cdee&0&0000,1=7&1b959837&0&0000
sync_index,port,frame_index,frame_time
77,0,77,2.5673061999987112
77,1,77,2.5673061999987112
78,0,78,2.600620799999888
78,1,78,2.600620799999888
79,0,79,2.6338502999988123
79,1,79,2.6338502999988123
80,0,80,2.6676540999997087
80,1,80,2.6676540999997087
81,0,81,2.700921499999822
81,1,81,2.700921499999822
82,0,82,2.733994599999278
82,1,82,2.733994599999278
83,0,83,2.767489799998657
83,1,83,2.767489799998657
84,0,84,2.8008890000000974
84,1,84,2.8008890000000974
85,0,85,2.834217899999203
85,1,85,2.834217899999203
86,0,86,2.867098199998509
86,1,86,2.867098199998509
87,0,87,2.9006860999998025
87,1,87,2.9006860999998025
88,0,88,2.9339615999997477
88,1,88,2.9339615999997477
89,0,89,2.9675542999993922
89,1,89,2.9675542999993922
90,0,90,3.000541499999599
90,1,90,3.000541499999599
91,0,91,3.0338400000000547
91,1,91,3.0338400000000547
92,0,92,3.0674276999998256
92,1,92,3.0674276999998256
93,0,93,3.1008383999997022
93,1,93,3.1008383999997022
94,0,94,3.133909099999073
94,1,94,3.133909099999073
95,0,95,3.1672742999999173
95,1,95,3.1672742999999173
96,0,96,3.2004882999990514
96,1,96,3.2004882999990514
97,0,97,3.2339298999995663
97,1,97,3.2339298999995663
98,0,98,3.267571099999259
98,1,98,3.267571099999259
99,0,99,3.300737300000037
99,1,99,3.300737300000037
100,0,100,3.333987399999387
100,1,100,3.333987399999387
101,0,101,3.367169199998898
101,1,101,3.367169199998898
102,0,102,3.400522899999487
102,1,102,3.400522899999487
103,0,103,3.4338755999997375
103,1,103,3.4338755999997375
104,0,104,3.467506599999979
104,1,104,3.467506599999979
105,0,105,3.500507299999299
105,1,105,3.500507299999299
106,0,106,3.5338894999986223
106,1,106,3.5338894999986223
107,0,107,3.567338499999096
107,1,107,3.567338499999096
108,0,108,3.600667099999555
108,1,108,3.600667099999555
109,0,109,3.6342408000000432
109,1,109,3.6342408000000432
110,0,110,3.667431399999259
110,1,110,3.667431399999259
111,0,111,3.700764100000015
111,1,111,3.700764100000015
112,0,112,3.734059200000047
112,1,112,3.734059200000047
113,0,113,3.767225399999006
113,1,113,3.767225399999006
114,0,114,3.8006275999996433
114,1,114,3.8006275999996433
115,0,115,3.8343112999991718
115,1,115,3.8343112999991718
116,0,116,3.867360299998836
116,1,116,3.867360299998836
117,0,117,3.9005114999999932
117,1,117,3.9005114999999932
118,0,118,3.9342550999990635
118,1,118,3.9342550999990635
119,0,119,3.9674751999991713
119,1,119,3.9674751999991713
120,0,120,4.000722199998563
120,1,120,4.000722199998563
121,0,121,4.034431699999914
121,1,121,4.034431699999914
122,0,122,4.067311400000108
122,1,122,4.067311400000108
123,0,123,4.1007156999985455
123,1,123,4.1007156999985455
124,0,124,4.133921399999963
124,1,124,4.133921399999963
125,0,125,4.167370099999971
125,1,125,4.167370099999971
126,0,126,4.200569599999653
126,1,126,4.200569599999653
127,0,127,4.2339314999990165
127,1,127,4.2339314999990165
128,0,128,4.26744890000009
128,1,128,4.26744890000009
129,0,129,4.300852899999882
129,1,129,4.300852899999882
130,0,130,4.334144299999025
130,1,130,4.334144299999025
131,0,131,4.367598899998484
131,1,131,4.367598899998484
132,0,132,4.400689799998872
132,1,132,4.400689799998872
133,0,133,4.43409149999934
133,1,133,4.43409149999934
134,0,134,4.4671316999993
134,1,134,4.4671316999993
135,0,135,4.500499199999467
135,1,135,4.500499199999467
136,0,136,4.5340946999986045
136,1,136,4.5340946999986045
137,0,137,4.567222899999251
137,1,137,4.567222899999251
138,0,138,4.600746599999184
138,1,138,4.600746599999184
139,0,139,4.634157099999356
139,1,139,4.634157099999356
140,0,140,4.667572599999403
140,1,140,4.667572599999403
141,0,141,4.700381099999504
141,1,141,4.700381099999504
142,0,142,4.734037799998987
142,1,142,4.734037799998987
143,0,143,4.76773349999894
143,1,143,4.76773349999894
144,0,144,4.800775199999407
144,1,144,4.800775199999407
145,0,145,4.834129499999108
145,1,145,4.834129499999108
146,0,146,4.867333700000017
146,1,146,4.867333700000017
147,0,147,4.900538899999447
147,1,147,4.900538899999447
148,0,148,4.934264699999403
148,1,148,4.934264699999403
149,0,149,4.967440799999167
149,1,149,4.967440799999167
150,0,150,5.000858599998537
150,1,150,5.000858599998537
151,0,151,5.03403950000029
151,1,151,5.03403950000029
152,0,152,5.0671876999986125
152,1,152,5.0671876999986125
153,0,153,5.100507099999959
153,1,153,5.100507099999959
154,0,154,5.133800800000245
154,1,154,5.133800800000245
155,0,155,5.16734759999963
155,1,155,5.16734759999963
156,0,156,5.200584599999274
156,1,156,5.200584599999274
157,0,157,5.234266800000114
157,1,157,5.234266800000114
158,0,158,5.267482899998868
158,1,158,5.267482899998868
159,0,159,5.300374700000248
159,1,159,5.300374700000248
160,0,160,5.3342554999999265
160,1,160,5.3342554999999265
161,0,161,5.3672750999994605
161,1,161,5.3672750999994605
162,0,162,5.400543199999447
162,1,162,5.400543199999447
163,0,163,5.434060099998533
163,1,163,5.434060099998533
164,0,164,5.467511699998795
164,1,164,5.467511699998795
165,0,165,5.500549999998839
165,1,165,5.500549999998839
166,0,166,5.534241399998791
166,1,166,5.534241399998791
167,0,167,5.567245899999762
167,1,167,5.567245899999762
168,0,168,5.600838299998941
168,1,168,5.600838299998941
169,0,169,5.633875800000169
169,1,169,5.633875800000169
170,0,170,5.667393599998832
170,1,170,5.667393599998832
171,0,171,5.700528999999733
171,1,171,5.700528999999733
172,0,172,5.733937199998763
172,1,172,5.733937199998763
173,0,173,5.767204899999342
173,1,173,5.767204899999342
174,0,174,5.800670900000114
174,1,174,5.800670900000114
175,0,175,5.833768999998938
175,1,175,5.833768999998938
176,0,176,5.867536499999915
176,1,176,5.867536499999915
177,0,177,5.900479199999609
177,1,177,5.900479199999609
178,0,178,5.934164199999941
178,1,178,5.934164199999941
179,0,179,5.9672300000002
179,1,179,5.9672300000002
180,0,180,6.000751599998694
180,1,180,6.000751599998694
181,0,181,6.03423599999951
181,1,181,6.03423599999951
182,0,182,6.067393699999229
182,1,182,6.067393699999229
183,0,183,6.100518999999622
183,1,183,6.100518999999622
184,0,184,6.134198300000207
184,1,184,6.134198300000207
185,0,185,6.167179399999441
185,1,185,6.167179399999441
186,0,186,6.200419400000101
186,1,186,6.200419400000101
187,0,187,6.2340299999996205
187,1,187,6.2340299999996205
188,0,188,6.267559099998834
188,1,188,6.267559099998834
189,0,189,6.300775499999872
189,1,189,6.300775499999872
190,0,190,6.33394479999879
190,1,190,6.33394479999879
191,0,191,6.36775789999956
191,1,191,6.36775789999956
192,0,192,6.400557099999787
192,1,192,6.400557099999787
193,0,193,6.43401939999967
193,1,193,6.43401939999967
194,0,194,6.467077299999801
194,1,194,6.467077299999801
195,0,195,6.500664399998641
195,1,195,6.500664399998641
196,0,196,6.534066700000039
196,1,196,6.534066700000039
197,0,197,6.567530299998907
197,1,197,6.567530299998907
198,0,198,6.600478999998813
198,1,198,6.600478999998813
199,0,199,6.634063999999853
199,1,199,6.634063999999853
200,0,200,6.667337199998656
200,1,200,6.667337199998656
201,0,201,6.700451900000189
201,1,201,6.700451900000189
202,0,202,6.733903999998802
202,1,202,6.733903999998802
203,0,203,6.767359100000249
203,1,203,6.767359100000249
204,0,204,6.800558699998874
204,1,204,6.800558699998874
205,0,205,6.833907199999885
205,1,205,6.833907199999885
206,0,206,6.867435500000283
206,1,206,6.867435500000283
207,0,207,6.900413599998501
207,1,207,6.900413599998501
208,0,208,6.933919299999616
208,1,208,6.933919299999616
209,0,209,6.9673502999994525
209,1,209,6.9673502999994525
210,0,210,7.000380499999665
210,1,210,7.000380499999665
211,0,211,7.034320999999181
211,1,211,7.034320999999181
212,0,212,7.067449599999236
212,1,212,7.067449599999236
213,0,213,7.100760199999058
213,1,213,7.100760199999058
214,0,214,7.134288499999457
214,1,214,7.134288499999457
215,0,215,7.167219999999361
215,1,215,7.167219999999361
216,0,216,7.20057049999923
216,1,216,7.20057049999923
217,0,217,7.234169399998791
217,1,217,7.234169399998791
218,0,218,7.267157099999167
218,1,218,7.267157099999167
219,0,219,7.300632299999052
219,1,219,7.300632299999052
220,0,220,7.333926499999507
220,1,220,7.333926499999507
221,0,221,7.3671128999994835
221,1,221,7.3671128999994835
222,0,222,7.400767600000108
222,1,222,7.400767600000108
223,0,223,7.433966799999325
223,1,223,7.433966799999325
224,0,224,7.467346599998564
224,1,224,7.467346599998564
225,0,225,7.50057249999918
225,1,225,7.50057249999918
226,0,226,7.534177899999122
226,1,226,7.534177899999122
227,0,227,7.567579799999294
227,1,227,7.567579799999294
228,0,228,7.600508899999113
228,1,228,7.600508899999113
229,0,229,7.634249400000044
229,1,229,7.634249400000044
230,0,230,7.667638699998861
230,1,230,7.667638699998861
231,0,231,7.700677899998482
231,1,231,7.700677899998482
232,0,232,7.734016499998688
232,1,232,7.734016499998688
233,0,233,7.767199500000061
233,1,233,7.767199500000061
234,0,234,7.800678099998549
234,1,234,7.800678099998549
235,0,235,7.833871999999246
235,1,235,7.833871999999246
236,0,236,7.867244499999288
236,1,236,7.867244499999288
237,0,237,7.900502399999823
237,1,237,7.900502399999823
238,0,238,7.933885999998893
238,1,238,7.933885999998893
239,0,239,7.967532999999094
239,1,239,7.967532999999094
240,0,240,8.000794399998995
240,1,240,8.000794399998995
241,0,241,8.034176999999545
241,1,241,8.034176999999545
242,0,242,8.06718919999912
242,1,242,8.06718919999912
243,0,243,8.100499000000127
243,1,243,8.100499000000127
244,0,244,8.13405899999998
244,1,244,8.13405899999998
245,0,245,8.167205300000205
245,1,245,8.167205300000205
246,0,246,8.200670199999877
246,1,246,8.200670199999877
247,0,247,8.233997199999067
247,1,247,8.233997199999067
248,0,248,8.267276999999012
248,1,248,8.267276999999012
249,0,249,8.300452399998903
249,1,249,8.300452399998903
250,0,250,8.334159699999873
250,1,250,8.334159699999873
251,0,251,8.367226299998947
251,1,251,8.367226299998947
252,0,252,8.400472699999227
252,1,252,8.400472699999227
253,0,253,8.43400819999988
253,1,253,8.43400819999988
254,0,254,8.467624099999739
254,1,254,8.467624099999739
255,0,255,8.500728600000002
255,1,255,8.500728600000002
256,0,256,8.534169900000052
256,1,256,8.534169900000052
257,0,257,8.567570699999123
257,1,257,8.567570699999123
258,0,258,8.600557599998865
258,1,258,8.600557599998865
259,0,259,8.634181199999148
259,1,259,8.634181199999148
260,0,260,8.667376899998999
260,1,260,8.667376899998999
261,0,261,8.700683499999286
261,1,261,8.700683499999286
262,0,262,8.733857699999135
262,1,262,8.733857699999135
263,0,263,8.767524499999126
263,1,263,8.767524499999126
264,0,264,8.800777700000253
264,1,264,8.800777700000253
265,0,265,8.833907700000054
265,1,265,8.833907700000054
266,0,266,8.86720299999979
266,1,266,8.86720299999979
267,0,267,8.900465699998676
267,1,267,8.900465699998676
268,0,268,8.934314599999198
268,1,268,8.934314599999198
269,0,269,8.967444399999295
269,1,269,8.967444399999295
270,0,270,9.000853599998663
270,1,270,9.000853599998663
271,0,271,9.034273699999176
271,1,271,9.034273699999176
272,0,272,9.067444299998897
272,1,272,9.067444299998897
273,0,273,9.100640599999679
273,1,273,9.100640599999679
274,0,274,9.134055599999556
274,1,274,9.134055599999556
275,0,275,9.167304599999625
275,1,275,9.167304599999625
276,0,276,9.200954399999318
276,1,276,9.200954399999318
277,0,277,9.233925900000031
277,1,277,9.233925900000031
278,0,278,9.267189099999086
278,1,278,9.267189099999086
279,0,279,9.300791499999832
279,1,279,9.300791499999832
280,0,280,9.333920199998829
280,1,280,9.333920199998829
281,0,281,9.367560900000171
281,1,281,9.367560900000171
282,0,282,9.400675699998828
282,1,282,9.400675699998828
283,0,283,9.433922899999743
283,1,283,9.433922899999743
284,0,284,9.467216699998971
284,1,284,9.467216699998971
285,0,285,9.50045239999963
285,1,285,9.50045239999963
286,0,286,9.534076500000083
286,1,286,9.534076500000083
287,0,287,9.567216499999631
287,1,287,9.567216499999631
288,0,288,9.600722199998927
288,1,288,9.600722199998927
289,0,289,9.633795399999144
289,1,289,9.633795399999144
290,0,290,9.66727869999886
290,1,290,9.66727869999886
291,0,291,9.700510499998927
291,1,291,9.700510499998927
292,0,292,9.734005499998602
292,1,292,9.734005499998602
293,0,293,9.76762459999918
293,1,293,9.76762459999918
294,0,294,9.80036519999885
294,1,294,9.80036519999885
295,0,295,9.834206199999244
295,1,295,9.834206199999244
296,0,296,9.867503100000249
296,1,296,9.867503100000249
297,0,297,9.900484399999186
297,1,297,9.900484399999186
298,0,298,9.93373579999934
298,1,298,9.93373579999934
299,0,299,9.967278799998894
299,1,299,9.967278799998894
300,0,300,10.000746300000174
300,1,300,10.000746300000174
301,0,301,10.034080499999618
301,1,301,10.034080499999618
302,0,302,10.067076399998768
302,1,302,10.067076399998768
303,0,303,10.100767699999778
303,1,303,10.100767699999778
304,0,304,10.13411509999969
304,1,304,10.13411509999969
305,0,305,10.167462499999601
305,1,305,10.167462499999601
306,0,306,10.200578399999358
306,1,306,10.200578399999358
307,0,307,10.233951299998807
307,1,307,10.233951299998807
308,0,308,10.267439699999159
308,1,308,10.267439699999159
309,0,309,10.300549300000057
309,1,309,10.300549300000057
310,0,310,10.334172199998648
310,1,310,10.334172199998648
311,0,311,10.367591599999287
311,1,311,10.367591599999287
312,0,312,10.400910599999406
312,1,312,10.400910599999406
313,0,313,10.433968699999241
313,1,313,10.433968699999241
314,0,314,10.467410699999164
314,1,314,10.467410699999164
315,0,315,10.500731899999664
315,1,315,10.500731899999664
316,0,316,10.53392359999998
316,1,316,10.53392359999998
317,0,317,10.567285799999809
317,1,317,10.567285799999809
318,0,318,10.600912599998992
318,1,318,10.600912599998992
319,0,319,10.633846599999742
319,1,319,10.633846599999742
320,0,320,10.667277299999114
320,1,320,10.667277299999114
321,0,321,10.700880599999437
321,1,321,10.700880599999437
322,0,322,10.734303199998976
322,1,322,10.734303199998976
323,0,323,10.767468500000177
323,1,323,10.767468500000177
324,0,324,10.800481399999626
324,1,324,10.800481399999626
325,0,325,10.83429409999917
325,1,325,10.83429409999917
326,0,326,10.867128500000035
326,1,326,10.867128500000035
327,0,327,10.900675999999294
327,1,327,10.900675999999294
328,0,328,10.93414119999943
328,1,328,10.93414119999943
329,0,329,10.967396699999881
329,1,329,10.967396699999881
330,0,330,11.000540099999853
330,1,330,11.000540099999853
331,0,331,11.033940100000109
331,1,331,11.033940100000109
332,0,332,11.067243899999085
332,1,332,11.067243899999085
333,0,333,11.100492599998688
333,1,333,11.100492599998688
334,0,334,11.133980099999462
334,1,334,11.133980099999462
335,0,335,11.167571799998768
335,1,335,11.167571799998768
336,0,336,11.200571100000161
336,1,336,11.200571100000161
337,0,337,11.23387240000011
337,1,337,11.23387240000011
338,0,338,11.267258899999433
338,1,338,11.267258899999433
339,0,339,11.300786499999958
339,1,339,11.300786499999958
340,0,340,11.333954199999425
340,1,340,11.333954199999425
341,0,341,11.367171299998517
341,1,341,11.367171299998517
342,0,342,11.400617699999202
342,1,342,11.400617699999202
343,0,343,11.434215100000074
343,1,343,11.434215100000074
344,0,344,11.467337500000212
344,1,344,11.467337500000212
345,0,345,11.500441199999841
345,1,345,11.500441199999841
346,0,346,11.533730499999365
346,1,346,11.533730499999365
347,0,347,11.567156199998863
347,1,347,11.567156199998863
348,0,348,11.600502399998732
348,1,348,11.600502399998732
349,0,349,11.6340685999985
349,1,349,11.6340685999985
350,0,350,11.667450999999346
350,1,350,11.667450999999346
351,0,351,11.700657800000045
351,1,351,11.700657800000045
352,0,352,11.734220199999982
352,1,352,11.734220199999982
353,0,353,11.76711400000022
353,1,353,11.76711400000022
354,0,354,11.800577500000145
354,1,354,11.800577500000145
355,0,355,11.83375519999936
355,1,355,11.83375519999936
356,0,356,11.867168699998729
356,1,356,11.867168699998729
357,0,357,11.900399299998753
357,1,357,11.900399299998753
358,0,358,11.934091799999806
358,1,358,11.934091799999806
359,0,359,11.967054400000052
359,1,359,11.967054400000052
360,0,360,12.000891199999387
360,1,360,12.000891199999387
361,0,361,12.033827499999461
361,1,361,12.033827499999461
362,0,362,12.067243299999973
362,1,362,12.067243299999973
363,0,363,12.100750800000242
363,1,363,12.100750800000242
364,0,364,12.134056599999894
364,1,364,12.134056599999894
365,0,365,12.167468699999517
365,1,365,12.167468699999517
366,0,366,12.200717799998529
366,1,366,12.200717799998529
367,0,367,12.2342735000002
367,1,367,12.2342735000002
368,0,368,12.267455899998822
368,1,368,12.267455899998822
369,0,369,12.300557099999423
369,1,369,12.300557099999423
370,0,370,12.334290999999212
370,1,370,12.334290999999212
371,0,371,12.36715120000008
371,1,371,12.36715120000008
372,0,372,12.400891499999489
372,1,372,12.400891499999489
373,0,373,12.434010599999965
373,1,373,12.434010599999965
374,0,374,12.467237899998509
374,1,374,12.467237899998509
375,0,375,12.50071079999907
375,1,375,12.50071079999907
376,0,376,12.533947199999602
376,1,376,12.533947199999602
377,0,377,12.567217099998743
377,1,377,12.567217099998743
378,0,378,12.600811700000122
378,1,378,12.600811700000122
379,0,379,12.633941699999923
379,1,379,12.633941699999923
380,0,380,12.667291199999454
380,1,380,12.667291199999454
381,0,381,12.700721499999418
381,1,381,12.700721499999418
382,0,382,12.733978399999614
382,1,382,12.733978399999614
383,0,383,12.767234299999473
383,1,383,12.767234299999473
384,0,384,12.800634699999137
384,1,384,12.800634699999137
385,0,385,12.83401319999939
385,1,385,12.83401319999939
386,0,386,12.86720239999886
386,1,386,12.86720239999886
387,0,387,12.900603999998566
387,1,387,12.900603999998566
388,0,388,12.933836399999564
388,1,388,12.933836399999564
389,0,389,12.967645199998515
389,1,389,12.967645199998515
390,0,390,13.000521899999512
390,1,390,13.000521899999512
391,0,391,13.034064599998601
391,1,391,13.034064599998601
392,0,392,13.067379000000074
392,1,392,13.067379000000074
393,0,393,13.100807499999064
393,1,393,13.100807499999064
394,0,394,13.133829499998683
394,1,394,13.133829499998683
395,0,395,13.167504399998506
395,1,395,13.167504399998506
396,0,396,13.200836399999389
396,1,396,13.200836399999389
397,0,397,13.23429109999961
397,1,397,13.23429109999961
398,0,398,13.26757600000019
398,1,398,13.26757600000019
399,0,399,13.300784699998985
399,1,399,13.300784699998985
400,0,400,13.334027699998842
400,1,400,13.334027699998842
401,0,401,13.367310699999507
401,1,401,13.367310699999507
402,0,402,13.400530699998853
402,1,402,13.400530699998853
403,0,403,13.433957299999747
403,1,403,13.433957299999747
404,0,404,13.467400999999882
404,1,404,13.467400999999882
405,0,405,13.500658299999486
405,1,405,13.500658299999486
406,0,406,13.533951599998545
406,1,406,13.533951599998545
407,0,407,13.567382899998847
407,1,407,13.567382899998847
408,0,408,13.600926299999628
408,1,408,13.600926299999628
409,0,409,13.634024400000271
409,1,409,13.634024400000271
410,0,410,13.66741120000006
410,1,410,13.66741120000006
411,0,411,13.700847000000067
411,1,411,13.700847000000067
412,0,412,13.734273599999142
412,1,412,13.734273599999142
413,0,413,13.767562899998666
413,1,413,13.767562899998666
414,0,414,13.800468100000217
414,1,414,13.800468100000217
415,0,415,13.834192199999961
415,1,415,13.834192199999961
416,0,416,13.867214399999284
416,1,416,13.867214399999284
417,0,417,13.9004402999999
417,1,417,13.9004402999999
418,0,418,13.934024499998486
418,1,418,13.934024499998486
419,0,419,13.967197099998884
419,1,419,13.967197099998884
420,0,420,14.000749499999074
420,1,420,14.000749499999074
421,0,421,14.034254899999723
421,1,421,14.034254899999723
422,0,422,14.067227199999252
422,1,422,14.067227199999252
423,0,423,14.100867999999537
423,1,423,14.100867999999537
424,0,424,14.134021299998494
424,1,424,14.134021299998494
425,0,425,14.16736729999866
425,1,425,14.16736729999866
426,0,426,14.200753199998871
426,1,426,14.200753199998871
427,0,427,14.234006599999702
427,1,427,14.234006599999702
428,0,428,14.267424599998776
428,1,428,14.267424599998776
429,0,429,14.30057669999951
429,1,429,14.30057669999951
430,0,430,14.334271399999125
430,1,430,14.334271399999125
431,0,431,14.367444299999988
431,1,431,14.367444299999988
432,0,432,14.400754700000107
432,1,432,14.400754700000107
433,0,433,14.434101400000145
433,1,433,14.434101400000145
434,0,434,14.467100099998788
434,1,434,14.467100099998788
435,0,435,14.500984199999948
435,1,435,14.500984199999948
436,0,436,14.534070300000167
436,1,436,14.534070300000167
437,0,437,14.567390999998679
437,1,437,14.567390999998679
438,0,438,14.600758999999016
438,1,438,14.600758999999016
439,0,439,14.63393299999916
439,1,439,14.63393299999916
440,0,440,14.667384299998957
440,1,440,14.667384299998957
441,0,441,14.700544899998931
441,1,441,14.700544899998931
442,0,442,14.734011399999872
442,1,442,14.734011399999872
443,0,443,14.767147499998828
443,1,443,14.767147499998828
444,0,444,14.800771000000168
444,1,444,14.800771000000168
445,0,445,14.834264399998574
445,1,445,14.834264399998574
446,0,446,14.867296299998998
446,1,446,14.867296299998998
447,0,447,14.900563699999111
447,1,447,14.900563699999111
448,0,448,14.933855799999947
448,1,448,14.933855799999947
449,0,449,14.96747460000006
449,1,449,14.96747460000006
450,0,450,15.000447200000053
450,1,450,15.000447200000053
451,0,451,15.03383119999853
451,1,451,15.03383119999853
452,0,452,15.06735049999952
452,1,452,15.06735049999952
453,0,453,15.10091680000005
453,1,453,15.10091680000005
454,0,454,15.134145500000159
454,1,454,15.134145500000159
455,0,455,15.16722469999877
455,1,455,15.16722469999877
456,0,456,15.200727599998572
456,1,456,15.200727599998572
457,0,457,15.234143300000142
457,1,457,15.234143300000142
458,0,458,15.267067900000256
458,1,458,15.267067900000256
459,0,459,15.300548799999888
459,1,459,15.300548799999888
460,0,460,15.333982299998752
460,1,460,15.333982299998752
461,0,461,15.367265199998656
461,1,461,15.367265199998656
462,0,462,15.400597699999707
462,1,462,15.400597699999707
463,0,463,15.433954599999197
463,1,463,15.433954599999197
464,0,464,15.467192199999772
464,1,464,15.467192199999772
465,0,465,15.500451099998827
465,1,465,15.500451099998827
466,0,466,15.533938900000066
466,1,466,15.533938900000066
467,0,467,15.567481000000043
467,1,467,15.567481000000043
468,0,468,15.600456500000291
468,1,468,15.600456500000291
469,0,469,15.634001700000226
469,1,469,15.634001700000226
470,0,470,15.667426299998624
470,1,470,15.667426299998624
471,0,471,15.700795400000061
471,1,471,15.700795400000061
472,0,472,15.734154199999466
472,1,472,15.734154199999466
473,0,473,15.767186899998705
473,1,473,15.767186899998705
474,0,474,15.800781299998562
474,1,474,15.800781299998562
475,0,475,15.834035500000027
475,1,475,15.834035500000027
476,0,476,15.867492899998979
476,1,476,15.867492899998979
477,0,477,15.900472499999523
477,1,477,15.900472499999523
478,0,478,15.934267499998896
478,1,478,15.934267499998896
479,0,479,15.967128299998876
479,1,479,15.967128299998876
480,0,480,16.000504300000102
480,1,480,16.000504300000102
481,0,481,16.03425309999875
481,1,481,16.03425309999875
482,0,482,16.06721529999959
482,1,482,16.06721529999959
483,0,483,16.10053700000026
483,1,483,16.10053700000026
484,0,484,16.134004300000015
484,1,484,16.134004300000015
485,0,485,16.16739189999862
485,1,485,16.16739189999862
486,0,486,16.200686499998483
486,1,486,16.200686499998483
487,0,487,16.23426289999952
487,1,487,16.23426289999952
488,0,488,16.26748359999874
488,1,488,16.26748359999874
489,0,489,16.3005462000001
