# cameras: 0=6C707041-05AC-0010-0006-000000000001,1=0x11000000525a4b1
sync_index,port,frame_index,frame_time
44,0,44,0.738950208062306
44,1,44,0.738950208062306
45,0,45,0.7559626250294968
45,1,45,0.7559626250294968
46,0,46,0.7681673750048503
46,1,46,0.7681673750048503
47,0,47,0.7857432500459254
47,1,47,0.7857432500459254
48,0,48,0.814376667025499
48,1,48,0.814376667025499
49,0,49,0.8172437500907108
49,1,49,0.8172437500907108
50,0,50,0.8431566670769826
50,1,50,0.8431566670769826
51,0,51,0.8552697080885991
51,1,51,0.8552697080885991
52,0,52,0.8686400420265272
52,1,52,0.8686400420265272
53,0,53,0.8851480829762295
53,1,53,0.8851480829762295
54,0,54,0.9128570420434698
54,1,54,0.9128570420434698
55,0,55,0.9180138750234619
55,1,55,0.9180138750234619
56,0,56,0.9369249580195174
56,1,56,0.9369249580195174
57,0,57,0.9535262500867248
57,1,57,0.9535262500867248
58,0,58,0.9670694579835981
58,1,58,0.9670694579835981
59,0,59,0.9873189170612022
59,1,59,0.9873189170612022
60,0,60,1.0079682080540806
60,1,60,1.0079682080540806
61,0,61,1.0184721250552684
61,1,61,1.0184721250552684
62,0,62,1.036266874987632
62,1,62,1.036266874987632
63,0,63,1.051161542069167
63,1,63,1.051161542069167
64,0,64,1.0755811670096591
64,1,64,1.0755811670096591
65,0,65,1.093304333044216
65,1,65,1.093304333044216
66,0,66,1.1009923750534654
66,1,66,1.1009923750534654
67,0,67,1.1178770830156282
67,1,67,1.1178770830156282
68,0,68,1.1409937500720844
68,1,68,1.1409937500720844
69,0,69,1.1514165829867125
69,1,69,1.1514165829867125
70,0,70,1.1767645829822868
70,1,70,1.1767645829822868
71,0,71,1.1846272500697523
71,1,71,1.1846272500697523
72,0,72,1.204098124988377
72,1,72,1.204098124988377
73,0,73,1.2243892080150545
73,1,73,1.2243892080150545
74,0,74,1.2430252500344068
74,1,74,1.2430252500344068
75,0,75,1.2516777080018073
75,1,75,1.2516777080018073
76,0,76,1.271046333014965
76,1,76,1.271046333014965
77,0,77,1.2925479999976233
77,1,77,1.2925479999976233
78,0,78,1.3098917920142412
78,1,78,1.3098917920142412
79,0,79,1.3182420830707997
79,1,79,1.3182420830707997
80,0,80,1.3356025000102818
80,1,80,1.3356025000102818
81,0,81,1.3514609170379117
81,1,81,1.3514609170379117
82,0,82,1.3708199580432847
82,1,82,1.3708199580432847
83,0,83,1.3996333749964833
83,1,83,1.3996333749964833
84,0,84,1.4014836670830846
84,1,84,1.4014836670830846
85,0,85,1.423475292045623
85,1,85,1.423475292045623
86,0,86,1.4346775830490515
86,1,86,1.4346775830490515
87,0,87,1.4583554579876363
87,1,87,1.4583554579876363
88,0,88,1.4686890830053017
88,1,88,1.4686890830053017
89,0,89,1.494452957995236
89,1,89,1.494452957995236
90,0,90,1.5012718330835924
90,1,90,1.5012718330835924
91,0,91,1.5180045830784366
91,1,91,1.5180045830784366
92,0,92,1.5384470000863075
92,1,92,1.5384470000863075
93,0,93,1.5524691250175238
93,1,93,1.5524691250175238
94,0,94,1.5744938750285655
94,1,94,1.5744938750285655
95,0,95,1.5852575420867652
95,1,95,1.5852575420867652
96,0,96,1.608884916990064
96,1,96,1.608884916990064
97,0,97,1.6223904170328751
97,1,97,1.6223904170328751
98,0,98,1.6360676670446992
98,1,98,1.6360676670446992
99,0,99,1.658207792090252
99,1,99,1.658207792090252
100,0,100,1.6681154579855502
100,1,100,1.6681154579855502
101,0,101,1.6843455830821767
101,1,101,1.6843455830821767
102,0,102,1.7040964170591906
102,1,102,1.7040964170591906
103,0,103,1.7188346250914037
103,1,103,1.7188346250914037
104,0,104,1.7381380420411006
104,1,104,1.7381380420411006
105,0,105,1.7532287500798702
105,1,105,1.7532287500798702
106,0,106,1.7730187920387834
106,1,106,1.7730187920387834
107,0,107,1.7858215830055997
107,1,107,1.7858215830055997
108,0,108,1.8080974579788744
108,1,108,1.8080974579788744
109,0,109,1.8191773750586435
109,1,109,1.8191773750586435
110,0,110,1.8435700420523062
110,1,110,1.8435700420523062
111,0,111,1.8505707919830456
111,1,111,1.8505707919830456
112,0,112,1.8685664579970762
112,1,112,1.8685664579970762
113,0,113,1.8886380000039935
113,1,113,1.8886380000039935
114,0,114,1.901233416981995
114,1,114,1.901233416981995
115,0,115,1.9229743330506608
115,1,115,1.9229743330506608
116,0,116,1.9356522919842973
116,1,116,1.9356522919842973
117,0,117,1.9594481670064852
117,1,117,1.9594481670064852
118,0,118,1.9675261250231415
118,1,118,1.9675261250231415
119,0,119,1.9872034169966355
119,1,119,1.9872034169966355
120,0,120,2.0073421670822427
120,1,120,2.0073421670822427
121,0,121,2.018828250002116
121,1,121,2.018828250002116
122,0,122,2.0427242080913857
122,1,122,2.0427242080913857
123,0,123,2.051577917067334
123,1,123,2.051577917067334
124,0,124,2.070531625067815
124,1,124,2.070531625067815
125,0,125,2.0924986670725048
125,1,125,2.0924986670725048
126,0,126,2.102082083001733
126,1,126,2.102082083001733
127,0,127,2.1270415420876816
127,1,127,2.1270415420876816
128,0,128,2.1347873749909922
128,1,128,2.1347873749909922
129,0,129,2.157270041992888
129,1,129,2.157270041992888
130,0,130,2.168664750060998
130,1,130,2.168664750060998
131,0,131,2.1921093330020085
131,1,131,2.1921093330020085
132,0,132,2.2020128750009462
132,1,132,2.2020128750009462
133,0,133,2.2193106249906123
133,1,133,2.2193106249906123
134,0,134,2.2482323329895735
134,1,134,2.2482323329895735
135,0,135,2.2503829170018435
135,1,135,2.2503829170018435
136,0,136,2.2719117500819266
136,1,136,2.2719117500819266
137,0,137,2.286780207999982
137,1,137,2.286780207999982
138,0,138,2.3074529169825837
138,1,138,2.3074529169825837
139,0,139,2.3190215000649914
139,1,139,2.3190215000649914
140,0,140,2.337323500076309
140,1,140,2.337323500076309
141,0,141,2.360367292072624
141,1,141,2.360367292072624
142,0,142,2.36786745802965
142,1,142,2.36786745802965
143,0,143,2.3910061670467257
143,1,143,2.3910061670467257
144,0,144,2.4030649580527097
144,1,144,2.4030649580527097
145,0,145,2.4308545420644805
145,1,145,2.4308545420644805
146,0,146,2.4338587920647115
146,1,146,2.4338587920647115
147,0,147,2.454226667061448
147,1,147,2.454226667061448
148,0,148,2.4676600000821054
148,1,148,2.4676600000821054
149,0,149,2.492856750031933
149,1,149,2.492856750031933
150,0,150,2.501526208012365
150,1,150,2.501526208012365
151,0,151,2.524112083017826
151,1,151,2.524112083017826
152,0,152,2.5362971250433475
152,1,152,2.5362971250433475
153,0,153,2.560368417063728
153,1,153,2.560368417063728
154,0,154,2.5680343750864267
154,1,154,2.5680343750864267
155,0,155,2.589526917086914
155,1,155,2.589526917086914
156,0,156,2.6027432080591097
156,1,156,2.6027432080591097
157,0,157,2.625042000086978
157,1,157,2.625042000086978
158,0,158,2.6356408330611885
158,1,158,2.6356408330611885
159,0,159,2.6540035830112174
159,1,159,2.6540035830112174
160,0,160,2.6676430420484394
160,1,160,2.6676430420484394
161,0,161,2.690322583075613
161,1,161,2.690322583075613
162,0,162,2.7022848749766126
162,1,162,2.7022848749766126
163,0,163,2.7198126669973135
163,1,163,2.7198126669973135
164,0,164,2.7350498749874532
164,1,164,2.7350498749874532
165,0,165,2.755904750083573
165,1,165,2.755904750083573
166,0,166,2.7692705830559134
166,1,166,2.7692705830559134
167,0,167,2.7858801250113174
167,1,167,2.7858801250113174
168,0,168,2.8009876670548692
168,1,168,2.8009876670548692
169,0,169,2.826137667056173
169,1,169,2.826137667056173
170,0,170,2.8345446250168607
170,1,170,2.8345446250168607
171,0,171,2.856117582996376
171,1,171,2.856117582996376
172,0,172,2.8692184580722824
172,1,172,2.8692184580722824
173,0,173,2.89653891697526
173,1,173,2.89653891697526
174,0,174,2.9007270419970155
174,1,174,2.9007270419970155
175,0,175,2.920734249986708
175,1,175,2.920734249986708
176,0,176,2.934798749978654
176,1,176,2.934798749978654
177,0,177,2.9543533750111237
177,1,177,2.9543533750111237
178,0,178,2.969729417003691
178,1,178,2.969729417003691
179,0,179,2.985794167034328
179,1,179,2.985794167034328
180,0,180,3.011450916994363
180,1,180,3.011450916994363
181,0,181,3.0173759170575067
181,1,181,3.0173759170575067
182,0,182,3.039441458065994
182,1,182,3.039441458065994
183,0,183,3.052202833001502
183,1,183,3.052202833001502
184,0,184,3.068236125051044
184,1,184,3.068236125051044
185,0,185,3.0960919170174748
185,1,185,3.0960919170174748
186,0,186,3.100876791984774
186,1,186,3.100876791984774
187,0,187,3.1207685420522466
187,1,187,3.1207685420522466
188,0,188,3.1472451250301674
188,1,188,3.1472451250301674
189,0,189,3.1505177500657737
189,1,189,3.1505177500657737
190,0,190,3.170853083021939
190,1,190,3.170853083021939
191,0,191,3.1861323330085725
191,1,191,3.1861323330085725
192,0,192,3.201403792016208
192,1,192,3.201403792016208
193,0,193,3.2172309170709923
193,1,193,3.2172309170709923
194,0,194,3.243307917029597
194,1,194,3.243307917029597
195,0,195,3.2521141670877114
195,1,195,3.2521141670877114
196,0,196,3.2700908749829978
196,1,196,3.2700908749829978
197,0,197,3.2975693750195205
197,1,197,3.2975693750195205
198,0,198,3.300479792058468
198,1,198,3.300479792058468
199,0,199,3.3215079170186073
199,1,199,3.3215079170186073
200,0,200,3.335007708054036
200,1,200,3.335007708054036
201,0,201,3.351551958010532
201,1,201,3.351551958010532
202,0,202,3.3801636249991134
202,1,202,3.3801636249991134
203,0,203,3.38400558300782
203,1,203,3.38400558300782
204,0,204,3.404227792052552
204,1,204,3.404227792052552
205,0,205,3.4199993750080466
205,1,205,3.4199993750080466
206,0,206,3.436221249983646
206,1,206,3.436221249983646
207,0,207,3.45106316707097
207,1,207,3.45106316707097
208,0,208,3.479701708070934
208,1,208,3.479701708070934
209,0,209,3.4841245419811457
209,1,209,3.4841245419811457
210,0,210,3.5084192079957575
210,1,210,3.5084192079957575
211,0,211,3.519011417054571
211,1,211,3.519011417054571
212,0,212,3.536809292039834
212,1,212,3.536809292039834
213,0,213,3.5606014999793842
213,1,213,3.5606014999793842
214,0,214,3.56801745807752
214,1,214,3.56801745807752
215,0,215,3.585354416980408
215,1,215,3.585354416980408
216,0,216,3.600831957999617
216,1,216,3.600831957999617
217,0,217,3.6299210829893127
217,1,217,3.6299210829893127
218,0,218,3.6342845000326633
218,1,218,3.6342845000326633
219,0,219,3.655996875022538
219,1,219,3.655996875022538
220,0,220,3.6691847500624135
220,1,220,3.6691847500624135
221,0,221,3.685783583088778
221,1,221,3.685783583088778
222,0,222,3.700990042067133
222,1,222,3.700990042067133
223,0,223,3.718111333088018
223,1,223,3.718111333088018
224,0,224,3.7342025000834838
224,1,224,3.7342025000834838
225,0,225,3.754189250059426
225,1,225,3.754189250059426
226,0,226,3.767838333034888
226,1,226,3.767838333034888
227,0,227,3.785953833023086
227,1,227,3.785953833023086
228,0,228,3.8009783750167117
228,1,228,3.8009783750167117
229,0,229,3.818049833062105
229,1,229,3.818049833062105
230,0,230,3.8336170830298215
230,1,230,3.8336170830298215
231,0,231,3.8578354170313105
231,1,231,3.8578354170313105
232,0,232,3.869386167032644
232,1,232,3.869386167032644
233,0,233,3.8868476670468226
233,1,233,3.8868476670468226
234,0,234,3.9030213750666007
234,1,234,3.9030213750666007
235,0,235,3.9200845829909667
235,1,235,3.9200845829909667
236,0,236,3.942541250027716
236,1,236,3.942541250027716
237,0,237,3.9517150000901893
237,1,237,3.9517150000901893
238,0,238,3.972426417050883
238,1,238,3.972426417050883
239,0,239,3.9844550830312073
239,1,239,3.9844550830312073
240,0,240,4.012453000061214
240,1,240,4.012453000061214
241,0,241,4.017959500080906
241,1,241,4.017959500080906
242,0,242,4.037372166989371
242,1,242,4.037372166989371
243,0,243,4.051371333072893
243,1,243,4.051371333072893
244,0,244,4.07125691708643
244,1,244,4.07125691708643
245,0,245,4.084718667087145
245,1,245,4.084718667087145
246,0,246,4.109948249999434
246,1,246,4.109948249999434
247,0,247,4.124599958071485
247,1,247,4.124599958071485
248,0,248,4.134222667082213
248,1,248,4.134222667082213
249,0,249,4.151337500079535
249,1,249,4.151337500079535
250,0,250,4.170775083010085
250,1,250,4.170775083010085
251,0,251,4.184537791996263
251,1,251,4.184537791996263
252,0,252,4.206942207994871
252,1,252,4.206942207994871
253,0,253,4.2176875420846045
253,1,253,4.2176875420846045
254,0,254,4.2438294580206275
254,1,254,4.2438294580206275
255,0,255,4.251408500014804
255,1,255,4.251408500014804
256,0,256,4.270806833053939
256,1,256,4.270806833053939
257,0,257,4.291602125042118
257,1,257,4.291602125042118
258,0,258,4.301495457999408
258,1,258,4.301495457999408
259,0,259,4.3179960830602795
259,1,259,4.3179960830602795
260,0,260,4.338111000019126
260,1,260,4.338111000019126
261,0,261,4.351318125030957
261,1,261,4.351318125030957
262,0,262,4.374774250085466
262,1,262,4.374774250085466
263,0,263,4.38552004203666
263,1,263,4.38552004203666
264,0,264,4.410143958055414
264,1,264,4.410143958055414
265,0,265,4.418330957996659
265,1,265,4.418330957996659
266,0,266,4.4375645000254735
266,1,266,4.4375645000254735
267,0,267,4.458562167012133
267,1,267,4.458562167012133
268,0,268,4.468560000066645
268,1,268,4.468560000066645
269,0,269,4.48636062501464
269,1,269,4.48636062501464
270,0,270,4.506334125064313
270,1,270,4.506334125064313
271,0,271,4.519409207976423
271,1,271,4.519409207976423
272,0,272,4.5418424169765785
272,1,272,4.5418424169765785
273,0,273,4.552031083032489
273,1,273,4.552031083032489
274,0,274,4.570249625016004
274,1,274,4.570249625016004
275,0,275,4.584889792022295
275,1,275,4.584889792022295
276,0,276,4.610196292051114
276,1,276,4.610196292051114
277,0,277,4.629614292061888
277,1,277,4.629614292061888
278,0,278,4.634421000024304
278,1,278,4.634421000024304
279,0,279,4.653512499993667
279,1,279,4.653512499993667
280,0,280,4.669979874975979
280,1,280,4.669979874975979
281,0,281,4.684529792051762
281,1,281,4.684529792051762
282,0,282,4.707830833038315
282,1,282,4.707830833038315
283,0,283,4.718485792051069
283,1,283,4.718485792051069
284,0,284,4.73670354206115
284,1,284,4.73670354206115
285,0,285,4.75338108302094
285,1,285,4.75338108302094
286,0,286,4.7812065000180155
286,1,286,4.7812065000180155
287,0,287,4.784205708070658
287,1,287,4.784205708070658
288,0,288,4.804227292072028
288,1,288,4.804227292072028
289,0,289,4.820523375063203
289,1,289,4.820523375063203
290,0,290,4.836415250087157
290,1,290,4.836415250087157
291,0,291,4.8556309579871595
291,1,291,4.8556309579871595
292,0,292,4.869751333026215
292,1,292,4.869751333026215
293,0,293,4.886939833057113
293,1,293,4.886939833057113
294,0,294,4.903099458082579
294,1,294,4.903099458082579
295,0,295,4.9203832080820575
295,1,295,4.9203832080820575
296,0,296,4.940725167049095
296,1,296,4.940725167049095
297,0,297,4.951528250006959
297,1,297,4.951528250006959
298,0,298,4.9702955830143765
298,1,298,4.9702955830143765
299,0,299,4.985361625091173
299,1,299,4.985361625091173
300,0,300,5.001282292068936
300,1,300,5.001282292068936
301,0,301,5.018134625046514
301,1,301,5.018134625046514
302,0,302,5.038061458035372
302,1,302,5.038061458035372
303,0,303,5.052739958046004
303,1,303,5.052739958046004
304,0,304,5.070069250068627
304,1,304,5.070069250068627
305,0,305,5.084671333082952
305,1,305,5.084671333082952
306,0,306,5.101499250042252
306,1,306,5.101499250042252
307,0,307,5.122214958071709
307,1,307,5.122214958071709
308,0,308,5.140286708017811
308,1,308,5.140286708017811
309,0,309,5.151056958013214
309,1,309,5.151056958013214
310,0,310,5.170151708065532
310,1,310,5.170151708065532
311,0,311,5.186607375042513
311,1,311,5.186607375042513
312,0,312,5.2015941250137985
312,1,312,5.2015941250137985
313,0,313,5.2260527920443565
313,1,313,5.2260527920443565
314,0,314,5.23519695806317
314,1,314,5.23519695806317
315,0,315,5.251986458082683
315,1,315,5.251986458082683
316,0,316,5.280166125041433
316,1,316,5.280166125041433
317,0,317,5.284272792050615
317,1,317,5.284272792050615
318,0,318,5.30381979199592
318,1,318,5.30381979199592
319,0,319,5.319059417000972
319,1,319,5.319059417000972
320,0,320,5.340581167023629
320,1,320,5.340581167023629
321,0,321,5.358122417004779
321,1,321,5.358122417004779
322,0,322,5.368967917049304
322,1,322,5.368967917049304
323,0,323,5.39291483303532
323,1,323,5.39291483303532
324,0,324,5.401592042064294
324,1,324,5.401592042064294
325,0,325,5.418573791976087
325,1,325,5.418573791976087
326,0,326,5.439504874986596
326,1,326,5.439504874986596
327,0,327,5.452539375051856
327,1,327,5.452539375051856
328,0,328,5.473555832984857
328,1,328,5.473555832984857
329,0,329,5.484616000088863
329,1,329,5.484616000088863
330,0,330,5.508729625027627
330,1,330,5.508729625027627
331,0,331,5.519436832983047
331,1,331,5.519436832983047
332,0,332,5.535641208058223
332,1,332,5.535641208058223
333,0,333,5.5557136670686305
333,1,333,5.5557136670686305
334,0,334,5.569317542016506
334,1,334,5.569317542016506
335,0,335,5.589850542019121
335,1,335,5.589850542019121
336,0,336,5.6011683330871165
336,1,336,5.6011683330871165
337,0,337,5.618244750075974
337,1,337,5.618244750075974
338,0,338,5.638540417072363
338,1,338,5.638540417072363
339,0,339,5.652818707982078
339,1,339,5.652818707982078
340,0,340,5.674170167068951
340,1,340,5.674170167068951
341,0,341,5.684293250087649
341,1,341,5.684293250087649
342,0,342,5.703632167074829
342,1,342,5.703632167074829
343,0,343,5.7242517080157995
343,1,343,5.7242517080157995
344,0,344,5.735467417049222
344,1,344,5.735467417049222
345,0,345,5.751253833062947
345,1,345,5.751253833062947
346,0,346,5.776181542081758
346,1,346,5.776181542081758
347,0,347,5.784912958042696
347,1,347,5.784912958042696
348,0,348,5.802532042027451
348,1,348,5.802532042027451
349,0,349,5.823448250070214
349,1,349,5.823448250070214
350,0,350,5.836100750020705
350,1,350,5.836100750020705
351,0,351,5.85386550007388
351,1,351,5.85386550007388
352,0,352,5.8675272080581635
352,1,352,5.8675272080581635
353,0,353,5.883565708063543
353,1,353,5.883565708063543
354,0,354,5.900481667020358
354,1,354,5.900481667020358
355,0,355,5.920368749997579
355,1,355,5.920368749997579
356,0,356,5.934542207978666
356,1,356,5.934542207978666
357,0,357,5.9660620000213385
357,1,357,5.9660620000213385
358,0,358,5.967504958040081
358,1,358,5.967504958040081
359,0,359,5.989654042059556
359,1,359,5.989654042059556
360,0,360,6.002162625081837
360,1,360,6.002162625081837
361,0,361,6.023417541990057
361,1,361,6.023417541990057
362,0,362,6.035773082985543
362,1,362,6.035773082985543
363,0,363,6.05341995798517
363,1,363,6.05341995798517
364,0,364,6.067719458020292
364,1,364,6.067719458020292
365,0,365,6.088260125019588
365,1,365,6.088260125019588
366,0,366,6.102932500070892
366,1,366,6.102932500070892
367,0,367,6.119924333062954
367,1,367,6.119924333062954
368,0,368,6.14286558306776
368,1,368,6.14286558306776
369,0,369,6.151751375058666
369,1,369,6.151751375058666
370,0,370,6.172914542024955
370,1,370,6.172914542024955
371,0,371,6.184826291981153
371,1,371,6.184826291981153
372,0,372,6.20099849998951
372,1,372,6.20099849998951
373,0,373,6.228228750056587
373,1,373,6.228228750056587
374,0,374,6.234328833059408
374,1,374,6.234328833059408
375,0,375,6.250956624979153
375,1,375,6.250956624979153
376,0,376,6.276128917001188
376,1,376,6.276128917001188
377,0,377,6.2849803330609575
377,1,377,6.2849803330609575
378,0,378,6.306485292036086
378,1,378,6.306485292036086
379,0,379,6.319336333079264
379,1,379,6.319336333079264
380,0,380,6.335377708077431
380,1,380,6.335377708077431
381,0,381,6.362905542016961
381,1,381,6.362905542016961
382,0,382,6.367450833087787
382,1,382,6.367450833087787
383,0,383,6.387423750013113
383,1,383,6.387423750013113
384,0,384,6.414456167025492
384,1,384,6.414456167025492
385,0,385,6.417315041995607
385,1,385,6.417315041995607
386,0,386,6.442205333034508
386,1,386,6.442205333034508
387,0,387,6.453472750028595
387,1,387,6.453472750028595
388,0,388,6.476136208046228
388,1,388,6.476136208046228
389,0,389,6.484342416981235
389,1,389,6.484342416981235
390,0,390,6.505083375028335
390,1,390,6.505083375028335
391,0,391,6.518451708019711
391,1,391,6.518451708019711
392,0,392,6.540429625078104
392,1,392,6.540429625078104
393,0,393,6.552272208034992
393,1,393,6.552272208034992
394,0,394,6.570143458084203
394,1,394,6.570143458084203
395,0,395,6.584718291996978
395,1,395,6.584718291996978
396,0,396,6.609258708078414
396,1,396,6.609258708078414
397,0,397,6.618779667071067
397,1,397,6.618779667071067
398,0,398,6.636799708008766
398,1,398,6.636799708008766
399,0,399,6.66248070797883
399,1,399,6.66248070797883
400,0,400,6.667992957984097
400,1,400,6.667992957984097
401,0,401,6.686222083051689
401,1,401,6.686222083051689
402,0,402,6.700672707986087
402,1,402,6.700672707986087
403,0,403,6.725271500064991
403,1,403,6.725271500064991
404,0,404,6.734664458082989
404,1,404,6.734664458082989
405,0,405,6.76062291697599
405,1,405,6.76062291697599
406,0,406,6.767932750051841
406,1,406,6.767932750051841
407,0,407,6.788840458029881
407,1,407,6.788840458029881
408,0,408,6.8031439170008525
408,1,408,6.8031439170008525
409,0,409,6.828828792087734
409,1,409,6.828828792087734
410,0,410,6.834509624983184
410,1,410,6.834509624983184
411,0,411,6.857469500042498
411,1,411,6.857469500042498
412,0,412,6.869187333039008
412,1,412,6.869187333039008
413,0,413,6.892553583020344
413,1,413,6.892553583020344
414,0,414,6.901109124999493
414,1,414,6.901109124999493
415,0,415,6.920818999991752
415,1,415,6.920818999991752
416,0,416,6.941342292004265
416,1,416,6.941342292004265
417,0,417,6.95028650003951
417,1,417,6.95028650003951
418,0,418,6.976330042001791
418,1,418,6.976330042001791
419,0,419,6.984613667009398
419,1,419,6.984613667009398
420,0,420,7.00386375002563
420,1,420,7.00386375002563
421,0,421,7.022848292021081
421,1,421,7.022848292021081
422,0,422,7.035786083084531
422,1,422,7.035786083084531
423,0,423,7.056625208002515
423,1,423,7.056625208002515
424,0,424,7.067825832986273
424,1,424,7.067825832986273
425,0,425,7.092540875077248
425,1,425,7.092540875077248
426,0,426,7.101334333070554
426,1,426,7.101334333070554
427,0,427,7.11916308302898
427,1,427,7.11916308302898
428,0,428,7.139727167086676
428,1,428,7.139727167086676
429,0,429,7.152573958039284
429,1,429,7.152573958039284
430,0,430,7.177070792065933
430,1,430,7.177070792065933
431,0,431,7.184775999980047
431,1,431,7.184775999980047
432,0,432,7.201307542040013
432,1,432,7.201307542040013
433,0,433,7.223485833033919
433,1,433,7.223485833033919
434,0,434,7.2340097919804975
434,1,434,7.2340097919804975
435,0,435,7.260158875025809
435,1,435,7.260158875025809
436,0,436,7.26778633298818
436,1,436,7.26778633298818
437,0,437,7.287176458048634
437,1,437,7.287176458048634
438,0,438,7.30700050003361
438,1,438,7.30700050003361
439,0,439,7.318471667007543
439,1,439,7.318471667007543
440,0,440,7.343277417006902
440,1,440,7.343277417006902
441,0,441,7.35100450005848
441,1,441,7.35100450005848
442,0,442,7.370519792078994
442,1,442,7.370519792078994
443,0,443,7.390595625038259
443,1,443,7.390595625038259
444,0,444,7.401197500061244
444,1,444,7.401197500061244
445,0,445,7.417904250090942
445,1,445,7.417904250090942
446,0,446,7.439666375052184
446,1,446,7.439666375052184
447,0,447,7.45174108305946
447,1,447,7.45174108305946
448,0,448,7.4766811250010505
448,1,448,7.4766811250010505
449,0,449,7.484338707989082
449,1,449,7.484338707989082
450,0,450,7.504150332999416
450,1,450,7.504150332999416
451,0,451,7.526412624982186
451,1,451,7.526412624982186
452,0,452,7.534340291982517
452,1,452,7.534340291982517
453,0,453,7.553807583055459
453,1,453,7.553807583055459
454,0,454,7.576812874991447
454,1,454,7.576812874991447
455,0,455,7.585337500087917
455,1,455,7.585337500087917
456,0,456,7.604320708080195
456,1,456,7.604320708080195
457,0,457,7.623908417066559
457,1,457,7.623908417066559
458,0,458,7.635260583017953
458,1,458,7.635260583017953
459,0,459,7.653905375045724
459,1,459,7.653905375045724
460,0,460,7.669494500034489
460,1,460,7.669494500034489
461,0,461,7.693925542058423
461,1,461,7.693925542058423
462,0,462,7.701651541981846
462,1,462,7.701651541981846
463,0,463,7.717976583051495
463,1,463,7.717976583051495
464,0,464,7.744254291988909
464,1,464,7.744254291988909
465,0,465,7.7514180830912665
465,1,465,7.7514180830912665
466,0,466,7.768950000056066
466,1,466,7.768950000056066
467,0,467,7.791193749988452
467,1,467,7.791193749988452
468,0,468,7.802103458088823
468,1,468,7.802103458088823
469,0,469,7.817958125029691
469,1,469,7.817958125029691
470,0,470,7.838168042013422
470,1,470,7.838168042013422
471,0,471,7.853374875034206
471,1,471,7.853374875034206
472,0,472,7.874898832989857
472,1,472,7.874898832989857
473,0,473,7.8844329580897465
473,1,473,7.8844329580897465
474,0,474,7.910182708059438
474,1,474,7.910182708059438
475,0,475,7.91793062502984
475,1,475,7.91793062502984
476,0,476,7.93445800000336
476,1,476,7.93445800000336
477,0,477,7.9558614999987185
477,1,477,7.9558614999987185
478,0,478,7.969240333070047
478,1,478,7.969240333070047
479,0,479,7.993766708066687
479,1,479,7.993766708066687
480,0,480,8.001026791986078
480,1,480,8.001026791986078
481,0,481,8.018784333020449
481,1,481,8.018784333020449
